No,torch_tf_max_diff,torch_tf_mean_diff,tfjschrome_torch_max_diff,tfjschrome_torch_mean_diff,tfjschrome_tf_max_diff,tfjschrome_tf_mean_diff,channels,model,fail_time
244,0,0,6.894304037,0.910589335,6.894304037,0.910589335,0:1 1:1 2:1 3:1 4:2 5:2 6:3 7:6 8:9 9:17 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:8  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:12  from:4 to:5 operator:-1  from:4 to:8 operator:12  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,92
249,1.79E-07,4.29E-09,5.538266182,0.947391463,5.538266182,0.947391463,0:1 1:1 2:1 3:1 4:2 5:2 6:2 7:5 8:6 9:8 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:10  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,96
250,1.19E-07,1.13E-09,6.507205486,1.027142257,6.507205486,1.027142257,0:1 1:1 2:1 3:1 4:3 5:3 6:3 7:7 8:8 9:10 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:2 to:4 operator:-1  from:3 to:4 operator:13  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,96
252,1.19E-07,6.82E-10,6.04210043,0.506622482,6.04210043,0.506622482,0:1 1:1 2:1 3:1 4:2 5:2 6:2 7:5 8:6 9:8 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:4 to:5 operator:-1  from:5 to:6 operator:12  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,97
257,5.96E-08,4.17E-09,0.842018388,0.175122816,0.842018388,0.175122816,0:1 1:1 2:1 3:1 4:1 5:2 6:3 7:3 8:3 9:5 ,from:0 to:1 operator:-1  from:1 to:2 operator:17  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:2 to:9 operator:-1  from:3 to:4 operator:12  from:3 to:5 operator:12  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,101
259,0,0,6.522917032,1.27994145,6.522917032,1.27994145,0:1 1:1 2:1 3:1 4:2 5:2 6:2 7:5 8:8 9:9 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:7 operator:12  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:8 operator:12  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,102
264,1.19E-07,5.95E-09,6.057619333,0.943711313,6.057619333,0.943711313,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:3 8:4 9:6 ,from:0 to:1 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:13  from:2 to:7 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:9 operator:16  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:6 to:8 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,106
265,1.19E-07,1.17E-09,5.860827684,0.978954685,5.860827684,0.978954685,0:1 1:1 2:1 3:1 4:2 5:3 6:4 7:8 8:9 9:19 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:5 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:8  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,106
268,0,0,6.416283846,1.055622178,6.416283846,1.055622178,0:1 1:1 2:1 3:1 4:2 5:2 6:3 7:4 8:4 9:6 ,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:2 to:3 operator:-1  from:2 to:4 operator:12  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,108
270,2.38E-07,3.59E-09,6.093628883,0.453026947,6.093628883,0.453026947,0:1 1:1 2:1 3:1 4:2 5:3 6:4 7:8 8:9 9:19 ,from:0 to:1 operator:12  from:0 to:4 operator:10  from:0 to:5 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,109
274,0,0,6.59568119,1.253771821,6.59568119,1.253771821,0:1 1:1 2:1 3:1 4:2 5:3 6:3 7:7 8:10 9:11 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:7 operator:12  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:5 operator:-1  from:2 to:3 operator:4  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:8 operator:12  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,112
275,1.19E-07,2.78E-09,6.130466938,0.933130061,6.130466938,0.933130061,0:1 1:1 2:1 3:1 4:1 5:2 6:3 7:5 8:6 9:8 ,from:0 to:1 operator:-1  from:0 to:5 operator:12  from:0 to:7 operator:8  from:0 to:8 operator:9  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:3 to:7 operator:-1  from:4 to:5 operator:-1  from:4 to:9 operator:8  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,112
280,5.96E-08,5.32E-10,6.702455759,1.043083281,6.702455759,1.043083281,0:1 1:1 2:1 3:1 4:1 5:3 6:4 7:5 8:6 9:8 ,from:0 to:1 operator:-1  from:0 to:5 operator:12  from:0 to:7 operator:8  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:3 to:5 operator:-1  from:3 to:8 operator:12  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,116
281,5.96E-08,1.06E-09,6.431997299,1.075339696,6.431997299,1.075339696,0:1 1:1 2:1 3:1 4:1 5:3 6:5 7:5 8:5 9:8 ,from:0 to:1 operator:-1  from:0 to:5 operator:12  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:5 operator:-1  from:2 to:6 operator:12  from:2 to:9 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:6 operator:13  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,116
283,0,0,6.549048662,1.110058547,6.549048662,1.110058547,0:1 1:1 2:1 3:1 4:1 5:2 6:3 7:4 8:4 9:6 ,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:2 to:7 operator:-1  from:2 to:9 operator:-1  from:3 to:4 operator:12  from:3 to:5 operator:12  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,117
284,1.19E-07,9.31E-10,6.28225255,1.047364862,6.28225255,1.047364862,0:1 1:1 2:1 3:1 4:4 5:4 6:4 7:9 8:10 9:12 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:4 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:2 to:4 operator:-1  from:3 to:4 operator:13  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,117
286,1.19E-07,2.19E-09,6.597257853,0.960036833,6.597257853,0.960036833,0:1 1:1 2:1 3:1 4:2 5:2 6:3 7:6 8:9 9:17 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:12  from:4 to:5 operator:-1  from:4 to:8 operator:12  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:12  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,118
287,5.96E-08,1.06E-09,5.673848867,1.010506872,5.673848867,1.010506872,0:1 1:1 2:1 3:1 4:1 5:4 6:6 7:6 8:6 9:8 ,from:0 to:1 operator:-1  from:0 to:5 operator:12  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:1 to:5 operator:12  from:2 to:3 operator:-1  from:2 to:5 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:6 operator:17  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,118
289,5.96E-08,1.36E-09,6.812986612,1.056523753,6.812986612,1.056523753,0:1 1:1 2:1 3:1 4:1 5:3 6:6 7:6 8:6 9:9 ,from:0 to:1 operator:-1  from:0 to:5 operator:12  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:1 to:6 operator:13  from:2 to:3 operator:-1  from:2 to:5 operator:-1  from:2 to:6 operator:12  from:2 to:9 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:6 operator:13  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,119
291,7.82E-08,3.17E-09,6.193094969,0.978261879,6.193094969,0.978261879,0:1 1:1 2:1 3:1 4:1 5:3 6:5 7:6 8:6 9:8 ,from:0 to:1 operator:-1  from:0 to:5 operator:12  from:0 to:7 operator:8  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:3 to:5 operator:-1  from:4 to:5 operator:-1  from:4 to:6 operator:9  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,120
292,1.19E-07,2.11E-09,6.418103456,0.941089363,6.418103456,0.941089363,0:1 1:1 2:1 3:1 4:2 5:2 6:3 7:6 8:7 9:15 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,120
295,1.19E-07,4.59E-09,6.263649702,0.925577648,6.263649702,0.925577648,0:1 1:1 2:1 3:1 4:2 5:4 6:5 7:10 8:11 9:23 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:5 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:5 operator:9  from:3 to:6 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,122
297,5.96E-08,9.52E-10,6.363052845,1.08154041,6.363052845,1.081540409,0:1 1:1 2:1 3:1 4:1 5:3 6:6 7:6 8:6 9:9 ,from:0 to:1 operator:-1  from:0 to:5 operator:12  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:1 to:6 operator:-1  from:2 to:3 operator:-1  from:2 to:5 operator:-1  from:2 to:6 operator:12  from:2 to:9 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:6 operator:13  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,123
299,1.19E-07,1.33E-09,6.004971266,1.037339562,6.004971266,1.037339562,0:1 1:1 2:1 3:1 4:2 5:2 6:2 7:5 8:6 9:8 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:12  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,124
301,5.96E-08,3.21E-09,5.443669319,0.93734512,5.443669319,0.93734512,0:1 1:1 2:1 3:1 4:1 5:1 6:3 7:4 8:4 9:5 ,from:0 to:1 operator:-1  from:0 to:6 operator:13  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:3 to:6 operator:12  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,125
305,0,0,6.09143734,1.127628186,6.09143734,1.127628186,0:1 1:1 2:1 3:1 4:1 5:2 6:2 7:3 8:3 9:6 ,from:0 to:1 operator:-1  from:0 to:5 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:7 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,128
307,5.96E-08,4.04E-10,6.726342201,1.0426479,6.726342201,1.0426479,0:1 1:1 2:1 3:1 4:2 5:4 6:5 7:6 8:7 9:10 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:5 operator:12  from:0 to:7 operator:8  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:3 to:5 operator:-1  from:3 to:8 operator:12  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,129
313,1.19E-07,2.26E-09,6.40862751,0.958433814,6.40862751,0.958433814,0:1 1:1 2:1 3:1 4:2 5:2 6:3 7:6 8:9 9:18 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:12  from:3 to:9 operator:-1  from:4 to:5 operator:-1  from:4 to:8 operator:12  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,134
316,1.19E-07,1.99E-09,6.356816053,0.968053207,6.356816053,0.968053207,0:1 1:1 2:1 3:1 4:2 5:2 6:3 7:6 8:7 9:17 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:-1  from:4 to:5 operator:-1  from:4 to:9 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,136
319,1.19E-07,2.32E-09,6.642961502,0.954748037,6.642961502,0.954748037,0:1 1:1 2:1 3:1 4:2 5:2 6:3 7:7 8:10 9:19 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:12  from:3 to:7 operator:-1  from:4 to:5 operator:-1  from:4 to:8 operator:12  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:12  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,138
322,0,0,5.844499111,1.129968544,5.844499111,1.129968544,0:1 1:1 2:1 3:1 4:1 5:2 6:4 7:4 8:4 9:6 ,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:2 to:9 operator:-1  from:3 to:4 operator:12  from:3 to:5 operator:12  from:4 to:5 operator:-1  from:4 to:6 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,140
327,1.19E-07,9.38E-10,6.226638079,1.051354038,6.226638079,1.051354038,0:1 1:1 2:1 3:1 4:4 5:4 6:4 7:9 8:10 9:16 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:4 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:2 to:4 operator:-1  from:3 to:4 operator:13  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:6 to:9 operator:12  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,144
328,5.96E-08,3.96E-10,5.856877327,0.5159813,5.856877327,0.5159813,0:1 1:1 2:1 3:1 4:2 5:3 6:3 7:7 8:8 9:10 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:5 operator:12  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,144
330,5.96E-08,1.28E-09,6.319005966,1.059206826,6.319005966,1.059206826,0:1 1:1 2:1 3:1 4:1 5:3 6:6 7:6 8:7 9:10 ,from:0 to:1 operator:-1  from:0 to:5 operator:12  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:1 to:6 operator:13  from:2 to:3 operator:-1  from:2 to:5 operator:-1  from:2 to:6 operator:12  from:2 to:9 operator:-1  from:3 to:4 operator:-1  from:3 to:8 operator:-1  from:4 to:5 operator:-1  from:4 to:6 operator:13  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,145
333,5.96E-08,9.26E-10,6.709928036,1.072053174,6.709928036,1.072053174,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:6 8:7 9:9 ,from:0 to:1 operator:12  from:0 to:3 operator:12  from:0 to:4 operator:12  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:13  from:2 to:9 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,147
335,5.96E-08,2.66E-09,5.37902832,0.977562086,5.37902832,0.977562086,0:1 1:1 2:1 3:1 4:1 5:1 6:2 7:3 8:3 9:5 ,from:0 to:1 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:13  from:2 to:9 operator:-1  from:3 to:4 operator:-1  from:3 to:6 operator:12  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,148
343,6.17E-08,1.38E-09,5.908811808,1.041500099,5.908811808,1.041500099,0:1 1:1 2:1 3:1 4:1 5:3 6:4 7:5 8:5 9:7 ,from:0 to:1 operator:-1  from:0 to:5 operator:12  from:0 to:7 operator:8  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:1 to:5 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,155
345,0,0,6.755333424,1.121915804,6.755333424,1.121915804,0:1 1:1 2:1 3:1 4:1 5:2 6:3 7:4 8:5 9:7 ,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:8 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:2 to:7 operator:-1  from:2 to:9 operator:-1  from:3 to:4 operator:12  from:3 to:5 operator:12  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,156
350,1.19E-07,2.11E-09,7.078072548,1.023580369,7.078072548,1.023580369,0:1 1:1 2:1 3:1 4:2 5:4 6:5 7:6 8:7 9:10 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:5 operator:9  from:0 to:7 operator:8  from:0 to:9 operator:13  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:3 to:5 operator:-1  from:3 to:8 operator:12  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,160
360,1.19E-07,1.56E-09,6.645274878,0.998412498,6.645274878,0.998412498,0:1 1:1 2:1 3:1 4:3 5:3 6:4 7:8 8:9 9:19 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:4 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:-1  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,169
368,1.19E-07,2.23E-09,6.339940786,0.964116137,6.339940786,0.964116137,0:1 1:1 2:1 3:1 4:2 5:2 6:3 7:6 8:9 9:19 ,from:0 to:1 operator:-1  from:0 to:4 operator:-1  from:0 to:8 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:1 to:9 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:13  from:3 to:6 operator:12  from:4 to:5 operator:-1  from:4 to:8 operator:12  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:5 to:9 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,176
373,0,0,6.238431454,1.123943528,6.238431454,1.123943528,0:1 1:1 2:1 3:1 4:1 5:2 6:3 7:5 8:5 9:6 ,from:0 to:1 operator:12  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:3 to:5 operator:12  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,180
376,0,0,5.449804068,0.831311942,5.449804068,0.831311942,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:3 8:4 9:5 ,from:0 to:1 operator:-1  from:0 to:9 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:13  from:2 to:7 operator:-1  from:3 to:4 operator:8  from:4 to:5 operator:-1  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:6 to:8 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,182
384,0,0,5.857388973,1.058850336,5.857388973,1.058850336,0:1 1:1 2:1 3:1 4:2 5:2 6:3 7:5 8:5 9:7 ,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:1 to:7 operator:8  from:2 to:3 operator:-1  from:2 to:4 operator:12  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:3 to:7 operator:12  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,189
391,0,0,6.12225914,1.12754001,6.12225914,1.12754001,0:1 1:1 2:1 3:1 4:1 5:2 6:3 7:3 8:3 9:8 ,from:0 to:1 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:2 to:9 operator:-1  from:3 to:4 operator:12  from:3 to:5 operator:12  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:12  from:6 to:7 operator:-1  from:6 to:9 operator:12  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,195
405,0,0,5.849720716,1.110943853,5.849720716,1.110943853,0:1 1:1 2:1 3:1 4:1 5:2 6:4 7:6 8:6 9:7 ,from:0 to:1 operator:12  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:6 operator:12  from:3 to:4 operator:-1  from:3 to:5 operator:12  from:3 to:6 operator:-1  from:4 to:5 operator:-1  from:4 to:9 operator:12  from:5 to:6 operator:-1  from:5 to:7 operator:12  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,208
